Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Incoming,Unavailable,Committed,Available,On hand
c38664,Men's Grand Laser Penny Drivers,Color,Navy Blazer-Dark Chocolate,Width,Medium,Size,12,196414356380,,,Bambu City Center,0,0,0,2,2
c38664,Men's Grand Laser Penny Drivers,Color,Navy Blazer-Dark Chocolate,Width,Medium,Size,12,196414356380,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38664,Men's Grand Laser Penny Drivers,Color,Navy Blazer-Dark Chocolate,Width,Medium,Size,13,196414356397,,,Bambu City Center,0,0,0,2,2
c38664,Men's Grand Laser Penny Drivers,Color,Navy Blazer-Dark Chocolate,Width,Medium,Size,13,196414356397,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,7,196414325133,,,Bambu City Center,0,0,0,1,1
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,7,196414325133,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,7.5,196414325140,,,Bambu City Center,0,0,0,1,1
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,7.5,196414325140,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,8,196414325157,,,Bambu City Center,0,0,0,1,1
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,8,196414325157,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,8.5,196414325164,,,Bambu City Center,0,0,0,1,1
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,8.5,196414325164,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,9,196414325171,,,Bambu City Center,0,0,0,1,1
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,9,196414325171,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,9.5,196414325188,,,Bambu City Center,0,0,0,1,1
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,9.5,196414325188,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,10,196414325041,,,Bambu City Center,0,0,0,1,1
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,10,196414325041,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,10.5,196414325058,,,Bambu City Center,0,0,0,1,1
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,10.5,196414325058,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,11,196414325065,,,Bambu City Center,0,0,0,1,1
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,11,196414325065,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,11.5,196414325072,,,Bambu City Center,0,0,0,1,1
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,11.5,196414325072,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,12,196414325089,,,Bambu City Center,0,0,0,1,1
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,12,196414325089,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,13,196414325096,,,Bambu City Center,0,0,0,1,1
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,13,196414325096,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,14,196414325102,,,Bambu City Center,0,0,0,1,1
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,14,196414325102,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,15,196414325119,,,Bambu City Center,0,0,0,1,1
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,15,196414325119,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,16,196414325126,,,Bambu City Center,0,0,0,1,1
c38744,Men's ØriginalGrand Remastered Longwing Oxfords,Color,Bloodstone-Syrah Brush-Off-Black,Width,Medium,Size,16,196414325126,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,7,196414428728,,,Bambu City Center,0,0,0,1,1
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,7,196414428728,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,7.5,196414428735,,,Bambu City Center,0,0,0,1,1
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,7.5,196414428735,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,8,196414428742,,,Bambu City Center,0,0,0,1,1
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,8,196414428742,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,8.5,196414428759,,,Bambu City Center,0,0,0,1,1
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,8.5,196414428759,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,9,196414428766,,,Bambu City Center,0,0,0,1,1
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,9,196414428766,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,9.5,196414428773,,,Bambu City Center,0,0,0,1,1
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,9.5,196414428773,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,10,196414428667,,,Bambu City Center,0,0,0,1,1
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,10,196414428667,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,10.5,196414428674,,,Bambu City Center,0,0,0,1,1
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,10.5,196414428674,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,11,196414428681,,,Bambu City Center,0,0,0,1,1
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,11,196414428681,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,11.5,196414428698,,,Bambu City Center,0,0,0,1,1
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,11.5,196414428698,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,12,196414428704,,,Bambu City Center,0,0,0,1,1
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,12,196414428704,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,13,196414428711,,,Bambu City Center,0,0,0,1,1
c38839,Men's ZERØGRAND Remastered Plain Toe Oxfords,Color,Black-Irish Coffee,Width,Medium,Size,13,196414428711,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,7,196414455304,,,Bambu City Center,0,0,0,2,2
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,7,196414455304,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,7.5,196414455311,,,Bambu City Center,0,0,0,2,2
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,7.5,196414455311,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,8,196414455328,,,Bambu City Center,0,0,0,2,2
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,8,196414455328,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,8.5,196414455335,,,Bambu City Center,0,0,0,2,2
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,8.5,196414455335,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,9,196414455342,,,Bambu City Center,0,0,0,2,2
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,9,196414455342,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,9.5,196414455359,,,Bambu City Center,0,0,0,2,2
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,9.5,196414455359,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,10,196414455243,,,Bambu City Center,0,0,0,2,2
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,10,196414455243,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,10.5,196414455250,,,Bambu City Center,0,0,0,2,2
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,10.5,196414455250,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,11,196414455267,,,Bambu City Center,0,0,0,2,2
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,11,196414455267,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,11.5,196414455274,,,Bambu City Center,0,0,0,2,2
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,11.5,196414455274,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,12,196414455281,,,Bambu City Center,0,0,0,2,2
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,12,196414455281,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,13,196414455298,,,Bambu City Center,0,0,0,2,2
c38901,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Navy Blazer-Ivory,Width,Medium,Size,13,196414455298,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38965,Men's GrandPrø Topspin Sneakers,Color,Dune-Truffle Brown-Ivory,Width,Medium,Size,7,196414472059,,,Bambu City Center,0,0,0,2,2
c38965,Men's GrandPrø Topspin Sneakers,Color,Dune-Truffle Brown-Ivory,Width,Medium,Size,7,196414472059,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38965,Men's GrandPrø Topspin Sneakers,Color,Dune-Truffle Brown-Ivory,Width,Medium,Size,7.5,196414472066,,,Bambu City Center,0,0,0,2,2
c38965,Men's GrandPrø Topspin Sneakers,Color,Dune-Truffle Brown-Ivory,Width,Medium,Size,7.5,196414472066,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38965,Men's GrandPrø Topspin Sneakers,Color,Dune-Truffle Brown-Ivory,Width,Medium,Size,8,196414472073,,,Bambu City Center,0,0,0,2,2
c38965,Men's GrandPrø Topspin Sneakers,Color,Dune-Truffle Brown-Ivory,Width,Medium,Size,8,196414472073,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38965,Men's GrandPrø Topspin Sneakers,Color,Dune-Truffle Brown-Ivory,Width,Medium,Size,8.5,196414472080,,,Bambu City Center,0,0,0,2,2
c38965,Men's GrandPrø Topspin Sneakers,Color,Dune-Truffle Brown-Ivory,Width,Medium,Size,8.5,196414472080,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,8.5,196414527988,,,Bambu City Center,0,0,0,1,1
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,8.5,196414527988,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,9,196414527995,,,Bambu City Center,0,0,0,1,1
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,9,196414527995,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,9.5,196414528008,,,Bambu City Center,0,0,0,1,1
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,9.5,196414528008,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,10,196414527896,,,Bambu City Center,0,0,0,1,1
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,10,196414527896,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,10.5,196414527902,,,Bambu City Center,0,0,0,1,1
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,10.5,196414527902,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,11,196414527919,,,Bambu City Center,0,0,0,1,1
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,11,196414527919,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,11.5,196414527926,,,Bambu City Center,0,0,0,1,1
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,11.5,196414527926,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,12,196414527933,,,Bambu City Center,0,0,0,1,1
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,12,196414527933,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,13,196414527940,,,Bambu City Center,0,0,0,1,1
c38602,Men's 5.ZERØGRAND Embrostitch Runner,Color,Trellis-Blue Wing Teal,Width,Medium,Size,13,196414527940,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,7,196414541298,,,Bambu City Center,0,0,0,1,1
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,7,196414541298,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,7.5,196414541304,,,Bambu City Center,0,0,0,1,1
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,7.5,196414541304,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,8,196414541311,,,Bambu City Center,0,0,0,1,1
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,8,196414541311,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,8.5,196414541328,,,Bambu City Center,0,0,0,1,1
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,8.5,196414541328,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,9,196414541335,,,Bambu City Center,0,0,0,1,1
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,9,196414541335,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,9.5,196414541342,,,Bambu City Center,0,0,0,1,1
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,9.5,196414541342,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,10,196414541236,,,Bambu City Center,0,0,0,1,1
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,10,196414541236,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,10.5,196414541243,,,Bambu City Center,0,0,0,1,1
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,10.5,196414541243,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,11,196414541250,,,Bambu City Center,0,0,0,1,1
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,11,196414541250,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,11.5,196414541267,,,Bambu City Center,0,0,0,1,1
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,11.5,196414541267,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,12,196414541274,,,Bambu City Center,0,0,0,1,1
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,12,196414541274,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,13,196414541281,,,Bambu City Center,0,0,0,1,1
c38628,Men's Pinch Weekender Penny Loafers,Color,Stormy Weather-Angora,Width,Medium,Size,13,196414541281,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38657,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Dark Sequoia-Alabaster Gleam,Width,Medium,Size,7,196414246780,,,Bambu City Center,0,0,0,2,2
c38657,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Dark Sequoia-Alabaster Gleam,Width,Medium,Size,7,196414246780,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38657,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Dark Sequoia-Alabaster Gleam,Width,Medium,Size,7.5,196414246797,,,Bambu City Center,0,0,0,2,2
c38657,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Dark Sequoia-Alabaster Gleam,Width,Medium,Size,7.5,196414246797,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38657,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Dark Sequoia-Alabaster Gleam,Width,Medium,Size,8,196414246803,,,Bambu City Center,0,0,0,2,2
c38657,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Dark Sequoia-Alabaster Gleam,Width,Medium,Size,8,196414246803,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38657,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Dark Sequoia-Alabaster Gleam,Width,Medium,Size,8.5,196414246810,,,Bambu City Center,0,0,0,2,2
c38657,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Dark Sequoia-Alabaster Gleam,Width,Medium,Size,8.5,196414246810,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38657,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Dark Sequoia-Alabaster Gleam,Width,Medium,Size,9,196414246827,,,Bambu City Center,0,0,0,2,2
c38657,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Dark Sequoia-Alabaster Gleam,Width,Medium,Size,9,196414246827,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38657,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Dark Sequoia-Alabaster Gleam,Width,Medium,Size,9.5,196414246834,,,Bambu City Center,0,0,0,2,2
c38657,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Dark Sequoia-Alabaster Gleam,Width,Medium,Size,9.5,196414246834,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38657,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Dark Sequoia-Alabaster Gleam,Width,Medium,Size,10,196414246728,,,Bambu City Center,0,0,0,2,2
c38657,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Dark Sequoia-Alabaster Gleam,Width,Medium,Size,10,196414246728,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38657,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Dark Sequoia-Alabaster Gleam,Width,Medium,Size,10.5,196414246735,,,Bambu City Center,0,0,0,2,2
c38657,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Dark Sequoia-Alabaster Gleam,Width,Medium,Size,10.5,196414246735,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c38657,Men's 5.ZERØGRAND Wingtip Oxfords,Color,Dark Sequoia-Alabaster Gleam,Width,Medium,Size,11,196414246742,,,Bambu City Center,0,0,0,2,2
