Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,DISRESAL: estilo (product.metafields.custom.estilo),DISRESAL: gender (product.metafields.custom.gender),Cole Haan: patternId (product.metafields.custom.patternid),Cole Haan: prod_section_features_label (product.metafields.custom.prod_section_features_label),Cole Haan: prod_section_short_description (product.metafields.custom.prod_section_short_description),Cole Haan: relatedProducts (product.metafields.custom.relatedproducts),Cole Haan: size_chart (product.metafields.custom.size_chart),Cole Haan: styleId (product.metafields.custom.styleid),DISRESAL: U_Categoria (product.metafields.custom.u_categoria),DISRESAL: U_Descrip_Color (product.metafields.custom.u_descrip_color),DISRESAL: U_Genero (product.metafields.custom.u_genero),DISRESAL: U_NEW (product.metafields.custom.u_new),DISRESAL: U_Segmento (product.metafields.custom.u_segmento),DISRESAL: U_Zone (product.metafields.custom.u_zone),DISRESAL: variante_producto (product.metafields.global.variante_producto),DISRESAL: variates_color (product.metafields.global.variates_color),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Grupo de edad (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Material del calzado (product.metafields.shopify.footwear-material),Talla del calzado (product.metafields.shopify.shoe-size),Sexo objetivo (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / El Salvador,Price / El Salvador,Compare At Price / El Salvador,Status
c36539,,,,,,,,,Cuoio,,,Medium,,,11,,'194736979447,0.0,shopify,deny,manual,230.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_02ae0541-d34b-481c-9eda-b9116cd85b4a.jpg?v=1726069518,9,C36539:CUOIO/ALABASTER GLEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
c36539,,,,,,,,,Cuoio,,,Medium,,,11.5,,'194736979454,0.0,shopify,deny,manual,230.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
c36539,,,,,,,,,Cuoio,,,Medium,,,12,,'194736979461,0.0,shopify,deny,manual,230.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
c36539,,,,,,,,,Cuoio,,,Medium,,,13,,'194736979478,0.0,shopify,deny,manual,230.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
c36513,Men's ØriginalGrand Longwing Oxfords,"<ul>
<li>Oxford with wingtip upper pattern crafted in rich leather.</li>
<li>Welt detail for a touch of craft.</li>
<li>EVA footbed cushions every step.</li>
<li>Patented FlowerFoam™ EVA sole, made from a minimum of 25% natural dandelion rubber.</li>
</ul>",Cole Haan El Salvador,,Oxfords,"Black Croc Print-Black, FOOTWEAR, MFW, Old, ORIGINAL GRAND",false,Color,Black Croc Print-Black,,Width,Medium,,Size,7,,'196414009231,0.0,shopify,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_31a35fd4-3b4e-471f-ab85-5441d3c7e452.jpg?v=1726069504,1,C36513:BLACK CROC/BLACK,false,,,,,,,,,,,,,,,,,,,,,,MFW,Black Croc Print-Black,MFW,,FOOTWEAR,ORIGINAL GRAND,,,,,,,,,,kg,,,true,0.00,,draft
c36513,,,,,,,,,Black Croc Print-Black,,,Medium,,,7.5,,'196414009248,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36513,,,,,,,,,Black Croc Print-Black,,,Medium,,,8,,'196414009255,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36513,,,,,,,,,Black Croc Print-Black,,,Medium,,,8.5,,'196414009262,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36513,,,,,,,,,Black Croc Print-Black,,,Medium,,,9,,'196414009279,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36513,,,,,,,,,Black Croc Print-Black,,,Medium,,,9.5,,'196414009286,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36513,,,,,,,,,Black Croc Print-Black,,,Medium,,,10,,'196414009170,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36513,,,,,,,,,Black Croc Print-Black,,,Medium,,,10.5,,'196414009187,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36513,,,,,,,,,Black Croc Print-Black,,,Medium,,,11,,'196414009194,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36513,,,,,,,,,Black Croc Print-Black,,,Medium,,,11.5,,'196414009200,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36513,,,,,,,,,Black Croc Print-Black,,,Medium,,,12,,'196414009217,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36513,,,,,,,,,Black Croc Print-Black,,,Medium,,,13,,'196414009224,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36513,,,,,,,,,Black Croc Print-Black,,,Medium,,,14,,'196414021660,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36513,,,,,,,,,Black Croc Print-Black,,,Medium,,,15,,'196414021677,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36513,,,,,,,,,Black Croc Print-Black,,,Medium,,,16,,'196414021684,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36508,Men's 5.ZERØGRAND Wingtip Oxfords,"<ul>
<li>UPPER: Built for an ideal fit.</li>
<li>Back pull tab allows for easy on and off.</li>
<li>Ghillie cord lacing system, tongue and lining construction designed to provide optimal adjustability.</li>
<li>EVA footbed cushions every step.</li>
<li>MIDSOLE: Grand 360 EVA midsole.</li>
<li>Distinctive ZERØGRAND 5.0 diamond shaped design that allows for greater flexibility while the cushioned underfoot foam compound provides a softer ride.</li>
<li>Soft and flexible welt material combined with welt cutout promotes additional flexibility.</li>
<li>OUTSOLE: Full length rubber designed to allow midsole flex grooves to move freely.</li>
<li>Cole Haan leather products support responsible manufacturing via the Leather Working Group.</li>
</ul>",Cole Haan El Salvador,,Oxfords,"5.ZEROGRAND, BLK-PVMNT- STRMCLD, FOOTWEAR, MFW, Old",true,Color,Black-Pavement-Stormcloud,,Width,Medium,,Size,7,,'194736984632,0.0,shopify,deny,manual,285.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_e276a67d-1978-4684-89d3-0ba4db59e327.jpg?v=1726069492,1,C36508:BLACK/PAVEMENT/STORMCLOUD,false,,,,,,,,,,,,,,,,,,,,,,MFW,BLK-PVMNT- STRMCLD,MFW,,FOOTWEAR,5.ZEROGRAND,,,,,,,,,,kg,,,true,285.00,,active
c36508,,,,,,,,,Black-Pavement-Stormcloud,,,Medium,,,7.5,,'194736984649,0.0,shopify,deny,manual,285.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_d451a1c1-435c-4941-8819-f8e5512ca95f.jpg?v=1726069492,2,C36508:BLACK/PAVEMENT/STORMCLOUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,285.00,,
c36508,,,,,,,,,Black-Pavement-Stormcloud,,,Medium,,,8,,'194736984656,0.0,shopify,deny,manual,285.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_9f9294bb-d7a7-473d-8c4d-630fe5891e6d.jpg?v=1726069492,3,C36508:BLACK/PAVEMENT/STORMCLOUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,285.00,,
c36508,,,,,,,,,Black-Pavement-Stormcloud,,,Medium,,,8.5,,'194736984663,0.0,shopify,deny,manual,285.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_675b6610-5a64-4389-b0ee-3a961bd4d430.jpg?v=1726069492,4,C36508:BLACK/PAVEMENT/STORMCLOUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,285.00,,
c36508,,,,,,,,,Black-Pavement-Stormcloud,,,Medium,,,9,,'194736984670,0.0,shopify,deny,manual,285.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_a85b9380-3a8b-4db5-85b7-a3f658b7f09b.jpg?v=1726069492,5,C36508:BLACK/PAVEMENT/STORMCLOUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,285.00,,
c36508,,,,,,,,,Black-Pavement-Stormcloud,,,Medium,,,9.5,,'194736984687,0.0,shopify,deny,manual,285.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_51774359-1211-415b-ac98-a5454ed0878b.jpg?v=1726069492,6,C36508:BLACK/PAVEMENT/STORMCLOUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,285.00,,
c36508,,,,,,,,,Black-Pavement-Stormcloud,,,Medium,,,10,,'194736979270,0.0,shopify,deny,manual,285.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/b71317b9-64bb-4125-999c-4d6ae4e868bb.jpg?v=1726069492,7,feature1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,285.00,,
c36508,,,,,,,,,Black-Pavement-Stormcloud,,,Medium,,,10.5,,'194736979287,0.0,shopify,deny,manual,285.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/6696735e-a4c3-4cc3-a333-42a6d01a046a.jpg?v=1726069492,8,feature2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,285.00,,
c36508,,,,,,,,,Black-Pavement-Stormcloud,,,Medium,,,11,,'194736979294,0.0,shopify,deny,manual,285.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/f01b8aa4-3f0c-4124-93af-3d9c953969ac.jpg?v=1726069492,9,feature3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,285.00,,
c36508,,,,,,,,,Black-Pavement-Stormcloud,,,Medium,,,11.5,,'194736984601,0.0,shopify,deny,manual,285.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,285.00,,
c36508,,,,,,,,,Black-Pavement-Stormcloud,,,Medium,,,12,,'194736984618,0.0,shopify,deny,manual,285.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,285.00,,
c36508,,,,,,,,,Black-Pavement-Stormcloud,,,Medium,,,13,,'194736984625,0.0,shopify,deny,manual,285.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,285.00,,
c36474,Men's GrandPrø Crossover Sneakers,"<ul>
<li>Basketball inspired lace-up sneaker.</li>
<li>Leather uppers.</li>
<li>Stacked leather heel welt.</li>
<li>Cushioned GRANDFØAM midsole.</li>
<li>Enhanced breathability.</li>
<li>Full rubber outsole for traction and durability.</li>
<li>Cole Haan leather products support responsible manufacturing via the Leather Working Group.</li>
</ul>",Cole Haan El Salvador,,Sneakers,"BRITISH TAN/IVORY, FOOTWEAR, GRANDPRO, MFW, Old",true,Color,British Tan,,Width,Medium,,Size,3,,'196414490206,0.0,shopify,deny,manual,205.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_21ad8b78-df5f-40cd-8e7f-ac2831155761.jpg?v=1726069476,1,C36474:BRITISH TAN/IVORY,false,,,,,,,,,,,,,,,,,,,,,,MFW,BRITISH TAN/IVORY,MFW,,FOOTWEAR,GRANDPRO,,,,,,,,,,kg,,,true,205.00,,active
c36474,,,,,,,,,British Tan,,,Medium,,,3.5,,'196414490213,0.0,shopify,deny,manual,205.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_1edc53af-a04e-4b4a-8339-6ec9bdda58ad.jpg?v=1726069476,2,C36474:BRITISH TAN/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,4,,'196414490220,0.0,shopify,deny,manual,205.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_001ec919-1145-42f8-bcb2-3239863a6989.jpg?v=1726069476,3,C36474:BRITISH TAN/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,4.5,,'196414490237,0.0,shopify,deny,manual,205.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_b694a455-d619-47ff-b942-fcc92f2830cf.jpg?v=1726069476,4,C36474:BRITISH TAN/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,5,,'196414490244,0.0,shopify,deny,manual,205.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_2906bf69-bbe8-415f-b525-65e50293507f.jpg?v=1726069476,5,C36474:BRITISH TAN/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,5.5,,'196414490251,0.0,shopify,deny,manual,205.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_6104de2b-55cc-42c9-b467-bc6c34d59955.jpg?v=1726069476,6,C36474:BRITISH TAN/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,6,,'196414490268,0.0,shopify,deny,manual,205.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/cac0c451-802c-4bde-9eb4-bd675e89c656.jpg?v=1726069476,7,feature1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,6.5,,'196414490275,0.0,shopify,deny,manual,205.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/7ab931f6-bf3a-429c-b744-305420e475d4.jpg?v=1726069476,8,feature2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,7,,'194736902056,0.0,shopify,deny,manual,205.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/fa817793-6d5c-4347-bbed-c4cd063d5f9f.jpg?v=1726069476,9,feature3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,7.5,,'194736902063,0.0,shopify,deny,manual,205.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,8,,'194736902070,0.0,shopify,deny,manual,205.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,8.5,,'194736902087,0.0,shopify,deny,manual,205.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,9,,'194736902094,0.0,shopify,deny,manual,205.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,9.5,,'194736902100,0.0,shopify,deny,manual,205.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,10,,'194736901189,0.0,shopify,deny,manual,205.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,10.5,,'194736901974,0.0,shopify,deny,manual,205.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,11,,'194736901981,0.0,shopify,deny,manual,205.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,11.5,,'194736901998,0.0,shopify,deny,manual,205.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,12,,'194736902001,0.0,shopify,deny,manual,205.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,13,,'194736902018,0.0,shopify,deny,manual,205.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,14,,'194736902025,0.0,shopify,deny,manual,205.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,15,,'194736902032,0.0,shopify,deny,manual,205.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36474,,,,,,,,,British Tan,,,Medium,,,16,,'194736902049,0.0,shopify,deny,manual,205.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,205.00,,
c36452,Men's Cole Haan x Keith Haring GrandPrø Rally Slip-On Sneakers,"<ul>
<li>Modern Craft: Slip on sneaker with licensed Keith Haring artwork applied to canvas uppers.</li>
<li>Responsive Cushioning: Memory foam footbed for ultimate comfort and breathability.</li>
<li>Lightweight Construction: Lightweight injection molded EVA cupsole with textured outsole for added traction.</li>
</ul>",Cole Haan El Salvador,,Sneakers,"Black, FOOTWEAR, GRANDPRO, MFW, Old",false,Color,Black-White-Red,,Width,Medium,,Size,7,,'194736932725,0.0,shopify,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_64ef862e-6424-4c2f-8fbe-092172744c8e.jpg?v=1726069461,1,C36452:BLACK/WHITE/FLAME,false,,,,,,,,,,,,,,,,,,,,,,MFW,Black,MFW,,FOOTWEAR,GRANDPRO,,,,,,,,,,kg,,,true,0.00,,draft
c36452,,,,,,,,,Black-White-Red,,,Medium,,,7.5,,'194736932732,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36452,,,,,,,,,Black-White-Red,,,Medium,,,8,,'194736932749,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36452,,,,,,,,,Black-White-Red,,,Medium,,,8.5,,'194736932756,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36452,,,,,,,,,Black-White-Red,,,Medium,,,9,,'194736932763,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36452,,,,,,,,,Black-White-Red,,,Medium,,,9.5,,'194736932770,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36452,,,,,,,,,Black-White-Red,,,Medium,,,10,,'194736932145,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36452,,,,,,,,,Black-White-Red,,,Medium,,,10.5,,'194736932190,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36452,,,,,,,,,Black-White-Red,,,Medium,,,11,,'194736932664,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36452,,,,,,,,,Black-White-Red,,,Medium,,,11.5,,'194736932688,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36452,,,,,,,,,Black-White-Red,,,Medium,,,12,,'194736932701,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36452,,,,,,,,,Black-White-Red,,,Medium,,,13,,'194736932718,0.0,shopify,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,0.00,,
c36451,Men's Cole Haan x Keith Haring GrandPrø Rally Slip-On Sneakers,"<ul>
<li>Modern Craft: Slip on sneaker with licensed Keith Haring artwork applied to canvas uppers.</li>
<li>Responsive Cushioning: Memory foam footbed for ultimate comfort and breathability.</li>
<li>Lightweight Construction: Lightweight injection molded EVA cupsole with textured outsole for added traction.</li>
</ul>",Cole Haan El Salvador,,Sneakers,"FOOTWEAR, GRANDPRO, MFW, Old, White",true,Color,White-Black-Red,,Width,Medium,,Size,7,,'194736932237,0.0,shopify,deny,manual,75.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_a15f4e38-a7ac-4f8f-b56b-ac462557879d.jpg?v=1726069451,1,C36451:WHITE/BLACK/FLAME,false,,,,,,,,,,,,,,,,,,,,,,MFW,White,MFW,,FOOTWEAR,GRANDPRO,,,,,,,,,,kg,,,true,75.00,,active
c36451,,,,,,,,,White-Black-Red,,,Medium,,,7.5,,'194736932244,0.0,shopify,deny,manual,75.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_989e94eb-cc95-42b8-a06a-74dcf5346b58.jpg?v=1726069451,2,C36451:WHITE/BLACK/FLAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,75.00,,
c36451,,,,,,,,,White-Black-Red,,,Medium,,,8,,'194736932251,0.0,shopify,deny,manual,75.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_ae1b5d87-16fe-4f4f-9f27-ea4bfba80f8b.jpg?v=1726069451,3,C36451:WHITE/BLACK/FLAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,75.00,,
c36451,,,,,,,,,White-Black-Red,,,Medium,,,8.5,,'194736932268,0.0,shopify,deny,manual,75.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_50b20634-5ff1-4b31-a44d-7debf1e8c524.jpg?v=1726069451,4,C36451:WHITE/BLACK/FLAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,75.00,,
c36451,,,,,,,,,White-Black-Red,,,Medium,,,9,,'194736932275,0.0,shopify,deny,manual,75.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_6853da5c-3a37-4903-b684-4dc9293f1646.jpg?v=1726069451,5,C36451:WHITE/BLACK/FLAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,75.00,,
c36451,,,,,,,,,White-Black-Red,,,Medium,,,9.5,,'194736932282,0.0,shopify,deny,manual,75.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_d9b7774c-c3f3-4c70-8826-eb4f3d9b4eef.jpg?v=1726069451,6,C36451:WHITE/BLACK/FLAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,75.00,,
c36451,,,,,,,,,White-Black-Red,,,Medium,,,10,,'194736932121,0.0,shopify,deny,manual,75.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,75.00,,
c36451,,,,,,,,,White-Black-Red,,,Medium,,,10.5,,'194736932152,0.0,shopify,deny,manual,75.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,75.00,,
c36451,,,,,,,,,White-Black-Red,,,Medium,,,11,,'194736932176,0.0,shopify,deny,manual,75.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,75.00,,
c36451,,,,,,,,,White-Black-Red,,,Medium,,,11.5,,'194736932206,0.0,shopify,deny,manual,75.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,75.00,,
c36451,,,,,,,,,White-Black-Red,,,Medium,,,12,,'194736932213,0.0,shopify,deny,manual,75.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,75.00,,
c36451,,,,,,,,,White-Black-Red,,,Medium,,,13,,'194736932220,0.0,shopify,deny,manual,75.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,75.00,,
